Site.Code,Site,Sampling.Time,Unique.ID,Plot.ID,Leaf.PercN,Leaf.PercC,Leaf.CHN.Moldy,Shoots.Zmarina.per.m2,Mean.Sheath.Width.cm.,Mean.Shealth.Length.cm.,Mean.Longest.Leaft.Length.cm.,,Epibiota.Periphyton,Epibiota.Macroalgae,Epibiota.MobileInvertebrate,Epibiota.Seagrass,Epibiota.SessileInvertebrate,Epibiota.SD.Periphyton,Epibiota.SD.SessileInvertebrate,Epibiota.SD.Macroalgae,Epibiota.SD.TotalEpibiota,Std.Total.Abund.Mesograzers,Std.Total.Abund.Molluscs,Std.Total.Abund.Crustaceans,Std.Total.Abund.Amphipods,Std.Abund.Gammarids,Std.Abund.Caprellids,Std.Abund.Isopods,Std.Abund.Gastropods,Std.Abund.Polychaetes,Plot.Grazer.Richness,Std.Total.Biomass.Mesograzers,Std.Total.Biomass.Molluscs,Std.Total.Biomass.Crustaceans,Std.Total.Biomass.Amphipods,Std.Biomass.Gammarids,Std.Biomass.Caprellids,Std.Biomass.Isopods,Std.Biomass.Gastropods,Std.Biomass.Polychaetes,Mean.Above.Zmarina.g,Mean.Above.OtherSeagrass.g,Mean.Above.Total.macrophytes.core.g,Mean.Below.Zmarina.g,Mean.Below.OtherSeagrass.g,Mean.Total.Below.macrophytes.core.g,Mean.Macroalgae.g,Mean.Total.Seagrass.Biomass.Above,Mean.Total.Seagrass.Biomass.Below,TOTAL.Seagrass.Biomass,TOTAL.Macrophyte.Biomass,Macroalgae,Pdn.Amphipod,Pdn.Caprellid,Pdn.Gastropod,Pdn.Isopod,Pdn.Lettuce,Pdn.Shrimp,Pdn.Squid,Pdn.Crustacean
BC,BC.A,1,BC.A.1.14,14,3.054570675,35.75156021,N,95.49274255,0.7,15.03,58.36,,0.0334,0,0,2.0659,0,0.016167288,0,0,0.016167288,4.746682166,1.453065969,2.809260874,2.615518745,1.162452775,1.453065969,0,1.453065969,0.484355323,10,11.58035455,5.657754529,4.58781362,4.41131454,4.156059285,0.255255255,0,5.657754529,1.334786399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.26,1,NA,0,NA,0,NA,0,1
BC,BC.A,1,BC.A.1.15,15,3.127626181,37.01230621,Y,NA,0.55,10.88,45.51,,0.0132,0,0,1.0063,0,0.013117361,0,0,0.013117361,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.006,1,NA,0,NA,0,NA,1,1
BC,BC.A,1,BC.A.1.16,16,2.782589436,33.63310623,N,31.83091418,0.66,12.96,50.15,,0.0424,0,0,1.7422,0,0.024337045,0,0,0.024337045,8.003557137,1.333926189,5.891507337,5.224544242,3.557136505,1.667407737,0.222321032,1.333926189,0.77812361,11,15.12850156,5.941974211,5.530569142,1.276011561,0.964650956,0.311360605,4.153846154,5.941974211,3.655958204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.307,1,NA,0,NA,0,NA,0,1
BC,BC.A,1,BC.A.1.17,17,2.633026361,34.50993729,N,NA,0.76,15.16,51.65,,0.0162,0,0,2.2968,0,0.007053292,0,0,0.007053292,8.105369807,1.013171226,5.06585613,5.06585613,2.532928065,2.532928065,0,1.013171226,2.026342452,6,16.72239108,7.111448835,1.880445795,1.880445795,1.245694022,0.634751773,0,7.111448835,7.730496454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.451,1,NA,0,NA,1,NA,1,1
BC,BC.A,1,BC.A.1.18,18,3.255306244,37.59901428,N,95.49274255,0.73,15.91,45.84,,0.0632,0,0,1.6456,0,0.038405445,0,0,0.038405445,11.31790744,2.263581489,5.784708249,5.281690141,1.257545272,4.024144869,0,2.263581489,3.269617706,7,23.08299799,14.31438632,1.481891348,1.250754527,0.270120724,0.980633803,0,14.31438632,7.286720322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.643,1,NA,1,NA,1,NA,1,1
BC,BC.A,1,BC.A.1.19,19,2.942542553,36.82046127,N,NA,0.76,17.54,58.26,,0.0304,0,0,2.6848,0,0.011323004,0,0,0.011323004,3.260755233,1.262227832,1.367413485,1.157042179,0.841485221,0.315556958,0.105185653,1.262227832,0.631113916,9,17.89849585,5.66393184,3.562006942,1.970022089,1.899652887,0.070369202,1.541916483,5.66393184,8.672557063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.11,1,NA,0,NA,0,NA,1,1
BC,BC.A,1,BC.A.1.20,20,3.01196146,36.56319427,Y,63.66182837,1.08,21.14,89.25,,0.0675,0,0,4.4639,0,0.015121306,0,0,0.015121306,3.002054037,0.842681835,1.68536367,1.632696055,0.842681835,0.79001422,0.052667615,0.842681835,0.474008532,8,8.814609996,3.55200927,1.090008953,0.784168115,0.498972982,0.285195134,0.305840838,3.55200927,4.172591773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.068,1,NA,1,NA,1,NA,1,1
BC,BC.B,1,BC.B.1.1,1,1.510178804,34.9250946,N,350.140056,0.5,7.08,36.08,,0.057,0,0,1.276,0,0.044670846,0,0,0.044670846,42.9089444,11.48267526,26.39000806,24.77840451,1.007252216,23.7711523,0.201450443,11.48267526,5.03626108,9,56.2504029,6.950241741,23.27780016,13.18432716,0.319701853,12.8646253,7.455076551,6.950241741,26.022361,58,0,58,328,0,328,0,58,328,386,386,0,0,NA,0,NA,0,NA,1,0
BC,BC.B,1,BC.B.1.2,2,1.813150764,34.35784531,N,381.9709702,0.58,8.52,53.94,,0.036,0,0,2.077,0,0.017332691,0,0,0.017332691,20.12044895,13.82425404,5.064330687,4.927456885,0.273747605,4.65370928,0,13.82425404,1.231864221,7,39.03996715,17.25691213,6.575006844,6.525595401,0.068984396,6.456611005,0,17.25691213,15.20804818,68.5,0,68.5,232.5,0,232.5,0,68.5,232.5,301,301,0,0,NA,0,NA,NA,NA,1,0
BC,BC.B,1,BC.B.1.3,3,2.446346998,37.125103,N,254.6473135,0.55,10.7,56.86,,0.042,0,0,2.089,0,0.020105314,0,0,0.020105314,40.50769646,12.15230894,24.03456657,22.1442074,1.080205239,21.06400216,0.27005131,12.15230894,4.320820956,9,70.81501485,7.14636781,26.89251958,16.13448555,0.361868755,15.7726168,9.99378882,7.14636781,36.77612746,76.5,0,76.5,374.5,0,374.5,0,76.5,374.5,451,451,0,0,NA,0,NA,0,NA,1,0
BC,BC.B,1,BC.B.1.4,4,1.608329892,34.82423782,Y,254.6473135,0.53,8.8,48.48,,0.038,0,0,1.574,0,0.024142313,0,0,0.024142313,32.44902434,10.08550756,17.32076299,15.78601184,0.438500329,15.34751151,0,10.08550756,5.042753782,7,45.02652927,12.51151063,4.721552291,4.33369875,0.062705547,4.270993203,0,12.51151063,27.79346635,26,0,26,337.5,0,337.5,0,26,337.5,363.5,363.5,0.093,0,NA,0,NA,1,NA,0,0
BC,BC.B,1,BC.B.1.5,5,1.974415302,36.90155029,N,445.6327986,0.58,11.1,58.68,,0.057,0,0,2.28,0,0.025,0,0,0.025,47.20744681,15.95744681,29.92021277,25.93085106,0,25.93085106,0,15.95744681,1.329787234,5,26.63696809,6.626994681,10.78723404,10.07180851,0,10.07180851,0,6.626994681,9.222739362,67,0,67,184.5,0,184.5,0,67,184.5,251.5,251.5,0,0,NA,0,NA,0,NA,0,0
BC,BC.B,1,BC.B.1.6,6,2.062674999,38.42295074,Y,350.140056,0.52,12.1,62.84,,0.029,0,0,2.029,0,0.014292755,0,0,0.014292755,45.35809019,13.26259947,26.79045093,26.25994695,0.530503979,25.72944297,0,13.26259947,5.305039788,8,125.7153846,53.6061008,20.41087533,20.27718833,0.133687003,20.14350133,0,53.6061008,51.69840849,152.5,0,152.5,271,0,271,0,152.5,271,423.5,423.5,1.884,1,NA,0,NA,1,NA,0,1
BC,BC.B,1,BC.B.1.7,7,2.286343336,37.1700325,Y,95.49274255,0.48,7.78,20.4,,0.03,0,0,1.353,0,0.022172949,0,0,0.022172949,55.17762661,24.18745276,22.67573696,22.67573696,0,22.67573696,0,24.18745276,8.314436886,6,212.7430083,90.88359788,30.29856387,30.29856387,0,30.29856387,0,90.88359788,91.56084656,41.5,0,41.5,182,0,182,0,41.5,182,223.5,223.5,0.225,0,NA,1,NA,0,NA,1,0
BC,BC.B,1,BC.B.1.8,8,2.054761648,37.34207916,N,31.83091418,0.55,7.3,48.14,,0.053,0,0,1.869,0,0.02835741,0,0,0.02835741,68.96551724,13.40996169,44.06130268,44.06130268,1.915708812,42.14559387,0,13.40996169,11.49425287,5,96.49616858,7.53256705,13.61877395,13.61877395,0.691570881,12.92720307,0,7.53256705,75.34482759,27.5,0,27.5,199.5,0,199.5,0,27.5,199.5,227,227,0,1,NA,1,NA,1,NA,1,1
BC,BC.B,1,BC.B.1.9,9,1.961223006,34.61229324,Y,318.3091418,0.56,10.9,62.1,,0.041,0,0,2.099,0,0.019533111,0,0,0.019533111,25.85388994,5.929791271,18.50094877,17.55218216,0.711574953,16.84060721,0,5.929791271,1.423149905,8,32.49952562,2.284867173,12.39611006,12.02656546,0.335626186,11.69093928,0,2.284867173,17.81854839,101,0,101,275.5,0,275.5,0,101,275.5,376.5,376.5,0.337,0,NA,1,NA,1,NA,0,0
BC,BC.B,1,BC.B.1.10,10,2.265876055,37.84144974,N,127.3236567,0.54,9.38,60.46,,0.077,0,0,2.875,0,0.026782609,0,0,0.026782609,29.62577963,7.796257796,19.75051975,17.15176715,0.25987526,16.89189189,0,7.796257796,2.079002079,8,49.0987526,12.30301455,9.295738046,8.754158004,1.509095634,7.24506237,0,12.30301455,27.5,93,0,93,296.5,0,296.5,0,93,296.5,389.5,389.5,0,1,NA,0,NA,0,NA,0,1
BC,BC.B,1,BC.B.1.11,11,1.676656365,34.51649857,N,63.66182837,0.47,9.82,41.46,,0.032,0,0,1.007,0,0.031777557,0,0,0.031777557,73.7704918,35.12880562,37.470726,35.12880562,1.170960187,33.95784543,0,35.12880562,1.170960187,8,80.24004684,35.87002342,11.63114754,11.29625293,0.422716628,10.8735363,0,35.87002342,32.73887588,13.5,0,13.5,152.5,0,152.5,0,13.5,152.5,166,166,0,0,NA,NA,NA,0,NA,0,0
BC,BC.B,1,BC.B.1.12,12,1.913173199,37.76830292,N,159.1545709,0.58,9.32,45.88,,0.036,0,0,2.012,0,0.017892644,0,0,0.017892644,38.46153846,23.57320099,14.88833747,13.64764268,1.240694789,12.40694789,0,23.57320099,0,5,14.16997519,10.03598015,4.133995037,3.686104218,1.130272953,2.555831266,0,10.03598015,0,54.5,0,54.5,245.5,0,245.5,0,54.5,245.5,300,300,0,0,NA,NA,NA,0,NA,0,0
BC,BC.B,1,BC.B.1.13,13,1.944678664,37.17914581,N,254.6473135,0.59,10.26,48.14,,0.064,0,0,1.894,0,0.033790919,0,0,0.033790919,29.37353782,11.43748375,15.33662594,12.99714063,1.03977125,11.95736938,0,11.43748375,2.599428126,10,64.25604367,21.11905381,8.615804523,8.02495451,0.348323369,7.676631141,0,21.11905381,34.52118534,77.5,0,77.5,324,0,324,0,77.5,324,401.5,401.5,0,0,NA,NA,NA,0,NA,0,0
BC,BC.B,1,BC.B.1.14,14,2.106528997,35.45845413,N,95.49274255,0.63,9.3,39.08,,0.059,0,0,1.273,0,0.046347211,0,0,0.046347211,52.14285714,22.14285714,28.57142857,27.85714286,5,22.85714286,0,22.14285714,1.428571429,10,36.79642857,12.90857143,11.92857143,11.82642857,2.672142857,9.154285714,0,12.90857143,11.95928571,35.5,0,35.5,300.5,0,300.5,0,35.5,300.5,336,336,0.338,0,NA,0,NA,1,NA,0,0
BC,BC.B,1,BC.B.1.15,15,2.18219471,35.43638992,Y,190.9854851,0.59,9.96,50.62,,0.041,0,0,1.91,0,0.021465969,0,0,0.021465969,42.93628809,14.31209603,26.31578947,25.39242844,1.846722068,23.54570637,0,14.31209603,2.308402585,11,60.25854109,13.16158818,18.72899354,18.49630656,0.264081256,18.2322253,0,13.16158818,28.36795937,62.5,0,62.5,223.5,0,223.5,0,62.5,223.5,286,286,0,1,NA,0,NA,0,NA,0,1
BC,BC.B,1,BC.B.1.16,16,1.821813822,34.8119278,Y,95.49274255,0.58,10.76,48.72,,0.059,0,0,2.064,0,0.028585271,0,0,0.028585271,49.44871367,3.007016372,42.76645506,41.09589041,2.672903441,38.42298697,0,3.007016372,3.675242232,8,63.80821918,7.787170063,23.01536919,22.63080521,1.474774474,21.15603074,0,7.787170063,33.00567992,55,0,55,241,0,241,0,55,241,296,296,0,NA,NA,0,NA,1,NA,0,NA
BC,BC.B,1,BC.B.1.17,17,1.976560712,35.37472153,Y,445.6327986,0.63,15.02,62.68,,0.079,0,0,2.58,0,0.030620155,0,0,0.030620155,23.22621699,0.79541839,20.36271079,18.77187401,0.318167356,18.45370665,0,0.79541839,2.068087814,8,28.74594337,3.365256125,11.14078906,8.5,0.045497932,8.454502068,0,3.365256125,14.23989819,143,0,143,207.5,0,207.5,0,143,207.5,350.5,350.5,0,0,NA,0,NA,0,NA,0,0
BC,BC.B,1,BC.B.1.18,18,1.756767631,36.13784409,Y,127.3236567,0.48,11.6,58.7,,0.109,0,0,1.527,0,0.071381794,0,0,0.071381794,42.36300039,3.886513797,32.6467159,31.09211038,0.777302759,30.31480762,0.38865138,3.886513797,5.829770696,8,108.721337,9.779634668,31.71589584,25.85192382,0.409638554,25.44228527,5.697240575,9.779634668,67.22580645,130,0,130,180,0,180,0,130,180,310,310,0,1,NA,0,NA,0,NA,0,1
BC,BC.B,1,BC.B.1.19,19,1.857560039,34.77556229,N,31.83091418,0.58,11.26,54.48,,0.071,0,0,2.17,0,0.032718894,0,0,0.032718894,41.91033138,13.15789474,26.80311891,24.85380117,0,24.85380117,0.487329435,13.15789474,1.949317739,8,58.03898635,16.39278752,25.55360624,7.097465887,0,7.097465887,18.03460039,16.39278752,16.09259259,45.5,0,45.5,283.5,0,283.5,0,45.5,283.5,329,329,0,1,NA,1,NA,0,NA,0,1
BC,BC.B,1,BC.B.1.20,20,2.349397898,36.09020996,N,127.3236567,0.55,8.78,45.64,,0.043,0,0,1.511,0,0.028457975,0,0,0.028457975,22.4955009,8.99820036,10.79784043,10.49790042,0.899820036,9.598080384,0,8.99820036,2.699460108,9,28.94661068,8.665566887,3.835932813,3.727654469,0.25944811,3.468206359,0,8.665566887,16.44511098,78.5,0,78.5,224,0,224,0,78.5,224,302.5,302.5,0,1,NA,1,NA,1,NA,0,1
CR,CR.A,1,CR.A.1.1,1,1.529783607,35.57131195,N,318.3091418,0.46,7.63,37.35,,0.0892,0,0,0.6811,0,0.130964616,0,0,0.130964616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,19,90,33.5,11.5,45,0,90,45,116,135,0,1,NA,0,NA,0,NA,1,1
CR,CR.A,1,CR.A.1.2,2,1.616959214,35.68050003,N,318.3091419,0.57,10.66,52.96,,1.2179,0,0,1.7253,0,0.705906219,0,0,0.705906219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,8,78.5,58.5,7.5,66,0,78.5,66,136.5,144.5,0,1,NA,0,NA,0,NA,1,1
CR,CR.A,1,CR.A.1.3,3,1.540352106,34.57899475,N,477.4637128,0.57,10.77,51.7,,0.7801,0,0,1.513,0,0.515598149,0,0,0.515598149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,24.5,107.5,71.5,51,122.5,0,107.5,122.5,205.5,230,0,1,NA,0,NA,0,NA,1,1
CR,CR.A,1,CR.A.1.4,4,1.62482214,34.97773743,N,302.3936848,0.56,10.22,52.98,,0.8278,0,0,1.4172,0,0.584109512,0,0,0.584109512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,33,111,46.5,21.5,68,0,111,68,146,179,0,1,NA,1,NA,0,NA,0,1
CR,CR.A,1,CR.A.1.5,5,1.65380621,35.76926804,N,334.224599,0.616666667,12.85,60.81666667,,0.7027,0,0,2.03,0,0.346157635,0,0,0.346157635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.5,7.5,163,56.5,5.5,62,0,163,62,217.5,225,0,0,NA,1,NA,0,NA,0,0
CR,CR.A,1,CR.A.1.6,6,1.580103993,35.86916733,N,254.6473135,0.483333333,9.616666667,45.88333333,,0.4472,0,0,1.3705,0,0.326304269,0,0,0.326304269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3.82,63.82,35,5,40,0,63.82,40,60,63.82,0,1,NA,1,NA,0,NA,1,1
CR,CR.A,1,CR.A.1.7,7,1.574293256,34.83233261,N,270.5627706,0.52,11.5,52.03,,0.6335,0,0,1.4765,0,0.429055198,0,0,0.429055198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,38.5,95.5,39,28.5,67.5,0,95.5,67.5,124.5,163,0,1,NA,1,NA,0,NA,1,1
CR,CR.A,1,CR.A.1.8,8,1.698358297,35.34305573,N,350.1400561,0.51,10.03,46.73,,0.2182,0,0,1.0373,0,0.210353803,0,0,0.210353803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,22.5,100.5,32.5,8,40.5,0,100.5,40.5,118.5,141,0,1,NA,0,NA,0,NA,1,1
CR,CR.A,1,CR.A.1.9,9,1.702050924,34.6992836,N,366.0555132,0.52,10.1,47.82,,0.1677,0,0,1.2934,0,0.129658265,0,0,0.129658265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,25.5,92.5,27.5,19,46.5,0,92.5,46.5,113.5,139,0,1,NA,1,NA,0,NA,1,1
CR,CR.A,1,CR.A.1.10,10,1.47938025,34.43419647,N,350.1400561,0.5,10.12,49.99,,0.1362,0,0,1.4912,0,0.091335837,0,0,0.091335837,0,0.24937034,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,NA,0,69,20,89,21,12,33,0,89,33,102,122,0,1,NA,0,NA,0,NA,0,1
CR,CR.A,1,CR.A.1.11,11,1.489817381,33.88497925,N,286.4782277,0.54,9.41,46.29,,0.7429,0,0,1.3043,0,0.569577551,0,0,0.569577551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.5,52,189.5,52.5,46.5,99,0,189.5,99,236.5,288.5,0,1,NA,0,NA,0,NA,1,1
CR,CR.A,1,CR.A.1.12,12,1.507556558,34.83924866,N,206.9009422,0.55,9.56,46.51,,0.5196,0,0,1.4738,0,0.352558013,0,0,0.352558013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,32,89,28,51.5,79.5,0,89,79.5,136.5,168.5,0,1,NA,0,NA,0,NA,1,1
CR,CR.A,1,CR.A.1.13,13,1.435074568,32.76463318,N,334.224599,0.56,10.74,50.92,,0.7205,0,0,1.7024,0,0.423226034,0,0,0.423226034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.5,38,139.5,49.5,31.5,81,0,139.5,81,182.5,220.5,0,1,NA,0,NA,0,NA,1,1
CR,CR.A,1,CR.A.1.14,14,1.298649669,34.16382599,N,302.3936848,0.541666667,9.566666667,48.18333333,,0.4654,0,0,1.4879,0,0.312789838,0,0,0.312789838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,13.5,87.5,38,13,51,0,87.5,51,125,138.5,0,1,NA,1,NA,0,NA,1,1
CR,CR.A,1,CR.A.1.15,15,1.322821975,35.62610626,N,541.1255412,0.52,8.92,43.72,,0.183,0,0,0.8644,0,0.211707543,0,0,0.211707543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.5,17.5,140,65,34,99,0,140,99,221.5,239,0,1,NA,0,NA,0,NA,1,1
CR,CR.A,1,CR.A.1.16,16,1.585177541,35.95722198,N,302.3936848,0.4875,9.025,47.3625,,0.1324,0,0,0.9096,0,0.145558487,0,0,0.145558487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.5,17,94.5,28,12.5,40.5,0,94.5,40.5,118,135,0,1,NA,0,NA,0,NA,1,1
CR,CR.A,1,CR.A.1.17,17,1.513397574,35.46425247,N,286.4782277,0.5,7.02,37.45,,0.1317,0,0,0.7919,0,0.166308877,0,0,0.166308877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15,55,52.5,14,66.5,0,55,66.5,106.5,121.5,0,0,NA,1,NA,0,NA,1,0
CR,CR.A,1,CR.A.1.18,18,1.485556126,33.64438629,N,366.0555131,0.52,9.22,43.86,,0.2039,0,0,1.0791,0,0.188953758,0,0,0.188953758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,28.5,102.5,40,25,65,0,102.5,65,139,167.5,0,1,NA,1,NA,0,NA,1,1
CR,CR.A,1,CR.A.1.19,19,1.532914162,34.63539505,N,397.8864273,0.51,8.91,43.61,,0.189,0,0,1.074,0,0.175977654,0,0,0.175977654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,32.5,104.5,55.5,30.5,86,0,104.5,86,158,190.5,0,1,NA,0,NA,0,NA,1,1
CR,CR.A,1,CR.A.1.20,20,1.395186663,33.97473907,N,286.4782277,0.55,7.9,39.07,,0.1648,0,0,1.005,0,0.1639801,0,0,0.1639801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5,36,97.5,39.5,26,65.5,0,97.5,65.5,127,163,0,0,NA,0,NA,0,NA,NA,0
CR,CR.B,1,CR.B.1.1,1,1.412038326,35.18351746,N,254.6473135,0.45,5.233333333,32.46666667,,0.1962,0,0,0.5445,0,0.360330579,0,0,0.360330579,0.455601622,0.455601622,0,0,0,0,0,0.455601622,0,1,8.235454918,8.235454918,0,0,0,0,0,8.235454918,0,38,0,38,27.5,0,27.5,0,38,27.5,65.5,65.5,0,1,NA,1,NA,0,NA,1,1
CR,CR.B,1,CR.B.1.2,2,1.387925029,36.77433014,N,445.6327986,0.44,5.33,28.41,,0.0865,0,0,0.6536,0,0.132343941,0,0,0.132343941,0.662163952,0,0.662163952,0,0,0,0.662163952,0,0,1,24.50470136,0,24.50470136,0,0,0,24.50470136,0,0,49,0,49,50,0,50,0,49,50,99,99,0,1,NA,0,NA,0,NA,1,1
CR,CR.B,1,CR.B.1.3,3,1.093042374,35.72825623,N,636.6182837,0.5,5.175,27.425,,0.1206,0,0,0.6626,0,0.182010263,0,0,0.182010263,2.754820937,2.754820937,0,0,0,0,0,2.754820937,0,1,19.14600551,19.14600551,0,0,0,0,0,19.14600551,0,48.5,0,48.5,54.5,34.5,89,0,48.5,89,137.5,137.5,0,0,NA,0,NA,0,NA,1,0
CR,CR.B,1,CR.B.1.4,4,1.225941062,32.84138489,N,588.8719124,0.55,6.35,34.86,,0.1962,0,0,0.8499,0,0.230850688,0,0,0.230850688,0.610165355,0.610165355,0,0,0,0,0,0.610165355,0,1,11.02934895,11.02934895,0,0,0,0,0,11.02934895,0,41,0,41,32,0,32,0,41,32,73,73,0,0,NA,0,NA,0,NA,0,0
CR,CR.B,1,CR.B.1.5,5,1.254144073,39.95773697,N,381.9709702,0.4,4.55,25.68333333,,0.0785,0,0,0.4723,0,0.166207919,0,0,0.166207919,1.186380354,1.186380354,0,0,0,0,0,1.186380354,0,1,8.245343457,8.245343457,0,0,0,0,0,8.245343457,0,23.5,2.5,26,32,2.5,34.5,0,26,34.5,58,60.5,0,1,NA,0,NA,0,NA,0,1
CR,CR.B,1,CR.B.1.6,6,1.243943453,36.72088242,N,366.0555131,0.48,4.99,25.27,,0.1969,0,0,0.6046,0,0.325669864,0,0,0.325669864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,36.5,34.5,0,34.5,0,36.5,34.5,71,71,0,1,NA,0,NA,0,NA,1,1
CR,CR.B,1,CR.B.1.7,7,1.178973079,36.63670731,N,461.5482557,0.48,5.39,27.16,,0.1467,0,0,0.6503,0,0.22558819,0,0,0.22558819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5,8,37.5,42,11.5,53.5,0,37.5,53.5,83,91,0,1,NA,1,NA,0,NA,1,1
CR,CR.B,1,CR.B.1.8,8,1.209629059,36.19747162,N,429.7173415,0.45,4.66,23.27,,0.1018,0,0,1.1265,0,0.090368398,0,0,0.090368398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,0,NA,1,1
CR,CR.B,1,CR.B.1.9,9,1.403439283,36.44486237,N,429.7173415,0.5,5.4,28.88,,0.1518,0,0,0.6236,0,0.243425273,0,0,0.243425273,2.300260696,2.300260696,0,0,0,0,0,2.300260696,0,1,15.98681184,15.98681184,0,0,0,0,0,15.98681184,0,33,7,40,24,5.5,29.5,0,40,29.5,62.5,69.5,0,1,NA,0,NA,0,NA,1,1
CR,CR.B,1,CR.B.1.10,10,1.274752855,36.2153511,N,318.3091419,0.49,5.66,29.83,,0.1813,0,0,0.8159,0,0.222208604,0,0,0.222208604,2.547121752,2.547121752,0,0,0,0,0,2.547121752,0,2,51.71930718,51.71930718,0,0,0,0,0,51.71930718,0,34,9.5,43.5,34,7,41,0,43.5,41,75,84.5,0,1,NA,0,NA,0,NA,1,1
CR,CR.B,1,CR.B.1.11,11,1.458240628,36.1968689,N,557.0409983,0.47,4.76,25.19,,0.0929,0,0,0.4226,0,0.219829626,0,0,0.219829626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,49,53.5,0,53.5,0,49,53.5,102.5,102.5,0,1,NA,0,NA,0,NA,1,1
CR,CR.B,1,CR.B.1.12,12,1.612465858,37.07208633,N,429.7173415,0.45,6.03,31.15,,0.1953,0,0,0.7511,0,0.260018639,0,0,0.260018639,0.545077946,0.545077946,0,0,0,0,0,0.545077946,0,1,3.788291726,3.788291726,0,0,0,0,0,3.788291726,0,23.5,0,23.5,23,0,23,0,23.5,23,46.5,46.5,0,1,NA,1,NA,0,NA,1,1
CR,CR.B,1,CR.B.1.13,13,1.777693033,38.07527542,N,541.1255411,0.46,4.72,25.886,,0.131,0,0,0.574,0,0.228222997,0,0,0.228222997,0.791201836,0.791201836,0,0,0,0,0,0.791201836,0,1,14.30176438,14.30176438,0,0,0,0,0,14.30176438,0,50,0,50,55,0,55,0,50,55,105,105,0,1,NA,0,NA,0,NA,0,1
CR,CR.B,1,CR.B.1.14,14,2.082889557,38.35747528,N,557.0409983,0.45,5.08,28.24,,0.626,0,0,0.4742,0,1.320118094,0,0,1.320118094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,59,40.5,0,40.5,0,59,40.5,99.5,99.5,0,1,NA,0,NA,0,NA,1,1
CR,CR.B,1,CR.B.1.15,15,1.60249567,35.72633362,N,413.8018844,0.48,5.2,27.39,,0.1253,0,0,0.4385,0,0.285746864,0,0,0.285746864,1.906093144,1.906093144,0,0,0,0,0,1.906093144,0,1,13.24734735,13.24734735,0,0,0,0,0,13.24734735,0,42.5,0,42.5,33.5,0,33.5,0,42.5,33.5,76,76,0,1,NA,0,NA,0,NA,0,1
CR,CR.B,1,CR.B.1.16,16,1.458364844,37.3477478,N,493.3791699,0.48,5.51,27.55,,0.1001,0,0,0.6077,0,0.164719434,0,0,0.164719434,0.45737285,0.45737285,0,0,0,0,0,0.45737285,0,1,3.17874131,3.17874131,0,0,0,0,0,3.17874131,0,34,0,34,62.5,0,62.5,0,34,62.5,96.5,96.5,0,1,NA,0,NA,0,NA,1,1
